day_id,num_trips,travel_date,day_num,travel_dow,travel_day,hh_day_complete,survey_complete,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_5,delivery_6,delivery_7,delivery_8,delivery_996,made_travel,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_99,attend_school_1,attend_school_2,attend_school_3,attend_school_998,attend_school_999,attend_school_no_1,attend_school_no_2,attend_school_no_3,attend_school_no_4,attend_school_no_5,attend_school_no_997,attend_school_no_998,attend_school_no_999,person_id,person_num,is_participant,hh_id,day_weight
220712340105,9,2022-05-25,5,3,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123401,1,1,22071234,0
220712340205,1,2022-05-25,5,3,0,0,995,2,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123402,2,0,22071234,0
220712340305,2,2022-05-25,5,3,0,0,995,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123403,3,0,22071234,0
220712340405,,2022-05-25,5,3,0,0,995,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123404,4,0,22071234,0
220712340106,5,2022-05-26,6,4,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123401,1,1,22071234,0
220712340206,,2022-05-26,6,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123402,2,0,22071234,0
220712340306,,2022-05-26,6,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123403,3,0,22071234,0
220712340406,,2022-05-26,6,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123404,4,0,22071234,0
220712340107,11,2022-05-27,7,5,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123401,1,1,22071234,0
220712340207,4,2022-05-27,7,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123402,2,0,22071234,0
220712340307,5,2022-05-27,7,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123403,3,0,22071234,0
220712340407,1,2022-05-27,7,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207123404,4,0,22071234,0
220712640101,3,2022-06-02,1,4,1,1,1,1,1,,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207126401,1,1,22071264,303.917959648031
220712640201,7,2022-06-02,1,4,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207126402,2,1,22071264,303.917959648031
220712720101,2,2022-05-24,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207127201,1,1,22071272,49.6613723993919
220713690101,2,2022-05-31,1,2,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207136901,1,1,22071369,18.1072836207659
220713690201,0,2022-05-31,1,2,1,1,1,1,1,,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207136902,2,1,22071369,18.1072836207659
220713790101,8,2022-05-18,1,3,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207137901,1,1,22071379,26.6407288305911
220713790201,0,2022-05-18,1,3,1,1,1,1,1,0,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207137902,2,1,22071379,26.6407288305911
220713790301,3,2022-05-18,1,3,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207137903,3,1,22071379,26.6407288305911
220714990101,4,2022-06-01,1,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207149901,1,1,22071499,376.402918330274
220715270101,2,2022-05-26,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207152701,1,1,22071527,20.1429016669304
220715270201,0,2022-05-26,1,4,1,1,1,1,1,,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207152702,2,1,22071527,20.1429016669304
220716550101,2,2022-05-26,1,4,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207165501,1,1,22071655,138.331420374991
220716600101,3,2022-05-12,1,4,1,1,1,1,1,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,1.70506742617537
220716600102,0,2022-05-13,2,5,1,1,1,1,1,510,0,0,0,0,0,0,1,995,0,0,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,0
220716600103,5,2022-05-14,3,6,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,0
220716600104,6,2022-05-15,4,7,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,0
220716600105,10,2022-05-16,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,1.70506742617537
220716600106,0,2022-05-17,6,2,1,1,1,1,1,480,1,0,1,0,0,0,0,995,0,0,1,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,1.70506742617537
220716600107,3,2022-05-18,7,3,1,1,1,1,1,495,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207166001,1,1,22071660,1.70506742617537
220716740101,7,2022-05-31,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207167401,1,1,22071674,113.499959094858
220716970101,6,2022-05-19,1,4,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,39.4046281529011
220716970201,9,2022-05-19,1,4,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,39.4046281529011
220716970102,7,2022-05-20,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,0
220716970202,9,2022-05-20,2,5,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,0
220716970103,4,2022-05-21,3,6,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,0
220716970203,2,2022-05-21,3,6,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,0
220716970104,10,2022-05-22,4,7,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,0
220716970204,5,2022-05-22,4,7,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,0
220716970105,8,2022-05-23,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,39.4046281529011
220716970205,4,2022-05-23,5,1,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,39.4046281529011
220716970106,4,2022-05-24,6,2,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,0
220716970206,8,2022-05-24,6,2,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,0
220716970107,10,2022-05-25,7,3,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169701,1,1,22071697,39.4046281529011
220716970207,5,2022-05-25,7,3,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207169702,2,1,22071697,39.4046281529011
220717080101,9,2022-05-24,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207170801,1,1,22071708,6651.91891950404
220717080201,13,2022-05-24,1,2,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207170802,2,1,22071708,6651.91891950404
220717080301,9,2022-05-24,1,2,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207170803,3,1,22071708,6651.91891950404
220717330101,5,2022-05-25,1,3,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207173301,1,1,22071733,75.1615704800124
220717680101,4,2022-06-02,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207176801,1,1,22071768,298.663977879363
220717680201,4,2022-06-02,1,4,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207176802,2,1,22071768,298.663977879363
220717780101,0,2022-05-18,1,3,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780201,0,2022-05-18,1,3,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780301,,2022-05-18,1,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780401,,2022-05-18,1,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780501,,2022-05-18,1,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780601,,2022-05-18,1,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780102,6,2022-05-19,2,4,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780202,5,2022-05-19,2,4,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780302,6,2022-05-19,2,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780402,1,2022-05-19,2,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780502,1,2022-05-19,2,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780602,3,2022-05-19,2,4,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780103,3,2022-05-20,3,5,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780203,2,2022-05-20,3,5,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780303,,2022-05-20,3,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780403,3,2022-05-20,3,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780503,,2022-05-20,3,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780603,,2022-05-20,3,5,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780104,0,2022-05-21,4,6,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780204,0,2022-05-21,4,6,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780304,,2022-05-21,4,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780404,,2022-05-21,4,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780504,,2022-05-21,4,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780604,,2022-05-21,4,6,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780105,6,2022-05-22,5,7,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780205,0,2022-05-22,5,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780305,2,2022-05-22,5,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780405,6,2022-05-22,5,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780505,,2022-05-22,5,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780605,6,2022-05-22,5,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780106,17,2022-05-23,6,1,1,0,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,0
220717780206,2,2022-05-23,6,1,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,0
220717780306,4,2022-05-23,6,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,0
220717780406,4,2022-05-23,6,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,0
220717780506,4,2022-05-23,6,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,0
220717780606,17,2022-05-23,6,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,0
220717780107,2,2022-05-24,7,2,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177801,1,1,22071778,103.028335334338
220717780207,3,2022-05-24,7,2,1,1,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177802,2,1,22071778,103.028335334338
220717780307,0,2022-05-24,7,2,1,1,995,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,995,995,995,995,995,995,995,995,2207177803,3,0,22071778,103.028335334338
220717780407,0,2022-05-24,7,2,1,1,995,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,995,995,995,995,995,995,995,995,2207177804,4,0,22071778,103.028335334338
220717780507,2,2022-05-24,7,2,1,1,995,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177805,5,0,22071778,103.028335334338
220717780607,2,2022-05-24,7,2,1,1,995,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207177806,6,0,22071778,103.028335334338
220719070101,8,2022-05-19,1,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207190701,1,1,22071907,27.8844667636702
220719070201,4,2022-05-19,1,4,1,1,1,1,1,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207190702,2,1,22071907,27.8844667636702
220719240101,4,2022-06-02,1,4,1,1,1,1,1,,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207192401,1,1,22071924,95.8602792959657
220720030101,0,2022-05-29,1,7,1,0,1,1,1,0,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,0
220720030201,0,2022-05-29,1,7,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,0
220720030301,,2022-05-29,1,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200303,3,0,22072003,0
220720030401,,2022-05-29,1,7,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,0
220720030102,5,2022-05-30,2,1,1,0,1,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,0
220720030202,0,2022-05-30,2,1,1,0,1,1,1,,0,0,0,0,0,0,1,995,1,0,0,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,0
220720030302,4,2022-05-30,2,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200303,3,0,22072003,0
220720030402,3,2022-05-30,2,1,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,0
220720030103,6,2022-05-31,3,2,1,0,1,1,1,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,0
220720030203,0,2022-05-31,3,2,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,0
220720030303,2,2022-05-31,3,2,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200303,3,0,22072003,0
220720030403,2,2022-05-31,3,2,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,0
220720030104,8,2022-06-01,4,3,1,0,1,1,1,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,0
220720030204,0,2022-06-01,4,3,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,0
220720030304,2,2022-06-01,4,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200303,3,0,22072003,0
220720030404,3,2022-06-01,4,3,0,0,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,0
220720030105,0,2022-06-02,5,4,1,1,1,1,1,480,0,0,0,0,0,0,1,995,0,0,1,1,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,84.6187660940265
220720030205,0,2022-06-02,5,4,1,1,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,84.6187660940265
220720030305,0,2022-06-02,5,4,1,1,995,1,1,,995,995,995,995,995,995,995,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2207200303,3,0,22072003,84.6187660940265
220720030405,0,2022-06-02,5,4,1,1,995,1,1,,995,995,995,995,995,995,995,2,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,84.6187660940265
220720030106,3,2022-06-03,6,5,1,0,1,1,1,480,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200301,1,1,22072003,0
220720030206,0,2022-06-03,6,5,1,0,1,1,1,,0,0,0,0,0,0,1,995,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200302,2,1,22072003,0
220720030306,3,2022-06-03,6,5,0,0,995,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200303,3,0,22072003,0
220720030406,3,2022-06-03,6,5,0,0,995,1,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2207200304,4,0,22072003,0
